dataset	model_name	runs_dir	model_params	pairwise_xai	epoch	precision	recall	f1	auroc	auprc	train_loss	val_loss	a1	a10	n	d	L	dm	ly	bs	ep	taumax	h	nperm	noise	gamma	w	rho
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9539	0.9609	0.9574	0.9959	0.9944	0.0853	0.0796								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9691	0.9667	0.9679	0.9977	0.9967	0.0692	0.0644								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9197	0.949	0.9341	0.9868	0.9786	0.1245	0.1698								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.95	0.9663	0.9581	0.9959	0.9942	0.0752	0.0801								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9462	0.9808	0.9632	0.9977	0.9966	0.0747	0.0666								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9539	0.9488	0.9513	0.9917	0.9904	0.0799	0.1287								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model64_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9489	0.9723	0.9605	0.9953	0.9937	0.0712	0.0843								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9621	0.9574	0.9598	0.9958	0.9947	0.0732	0.0941								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9469	0.9589	0.9529	0.9912	0.9852	0.0879	0.1364								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9488	0.9707	0.9596	0.9957	0.9946	0.0826	0.0905								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9497	0.9712	0.9603	0.9949	0.9939	0.0722	0.0811								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9377	0.9459	0.9418	0.9907	0.9869	0.1578	0.1168								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9358	0.9358	0.9358	0.9875	0.984	0.1226	0.1542								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9654	0.9589	0.9621	0.9957	0.9935	0.0931	0.0781								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model128_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9615	0.9553	0.9584	0.9948	0.9933	0.0823	0.0961								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9558	0.9686	0.9622	0.9967	0.9955	0.0912	0.0764								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9579	0.9532	0.9555	0.9948	0.9925	0.0972	0.0924								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9475	0.9434	0.9455	0.9922	0.9894	0.0938	0.1048								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9421	0.9807	0.961	0.9972	0.996	0.0902	0.0779								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9506	0.961	0.9558	0.9942	0.9918	0.0823	0.0905								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9433	0.9531	0.9482	0.9937	0.9911	0.0876	0.1037								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.05	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9433	0.9274	0.9353	0.9899	0.9865	0.0981	0.1408								32	100				0.05			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.02	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9484	0.9798	0.9638	0.9955	0.9938	0.1031	0.0946								32	100				0.02			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9364	0.9815	0.9584	0.9967	0.9952	0.0995	0.0848								32	100				0.0			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodsti_noise0.1	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9396	0.9742	0.9566	0.9949	0.9926	0.1018	0.0928								32	100				0.1			
lorenz	transformer	../runs/lorenz/transformer_d_model32_layers2/ep100_bs32/tau_max25_num_permutations20_interaction_methodih_noise0.0	{'model_name': 'transformer', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9518	0.9542	0.953	0.9949	0.993	0.0779	0.0932								32	100				0.0			
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	transformer	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/transformer_dm8_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'transformer', 'd_model': 8, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.913	1.0	0.9545	0.9944	0.9946	0.1039	0.1123	00.75	0.75	400	3	50	8	2	32	100	25						
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	lstm	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/lstm_h64_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'lstm', 'd_model': None, 'hidden': 64, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.8333	1.0	0.9091	0.9694	0.9676	0.242	0.295	00.75	0.75	400	3	50		2	32	100	25	64					
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	lstm	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/lstm_h32_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'lstm', 'd_model': None, 'hidden': 32, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.7632	0.725	0.7436	0.8625	0.8806	0.373	0.458	00.75	0.75	400	3	50		2	32	100	25	32					
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	transformer	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/transformer_dm64_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'transformer', 'd_model': 64, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.9722	1.0	0.9859	1.0	1.0	0.0099	0.0372	00.75	0.75	400	3	50	64	2	32	100	25						
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	transformer	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/transformer_dm16_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'transformer', 'd_model': 16, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.9333	1.0	0.9655	0.9994	0.9994	0.0725	0.0939	00.75	0.75	400	3	50	16	2	32	100	25						
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	lstm	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/lstm_h8_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'lstm', 'd_model': None, 'hidden': 8, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.8378	0.7209	0.775	0.8806	0.902	0.4745	0.4807	00.75	0.75	400	3	50		2	32	100	25	8					
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	transformer	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/transformer_dm32_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'transformer', 'd_model': 32, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.875	1.0	0.9333	0.9975	0.9967	0.0244	0.1538	00.75	0.75	400	3	50	32	2	32	100	25						
var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8	lstm	../runs/var_nonlocal_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_ratio0.8/lstm_h16_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_taumax25	{'model_name': 'lstm', 'd_model': None, 'hidden': 16, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.8158	0.9118	0.8611	0.9501	0.9318	0.3736	0.4028	00.75	0.75	400	3	50		2	32	100	25	16					
cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5		../runs/cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5/dm16_ly2_mtransformer/bs32_ep100/a10.2_imih_nperm20_taumax25	{'model_name': 'dm16', 'd_model': None, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.9302	1.0	0.9639	0.9956	0.9956	0.0304	0.1498	0.2	.2	400		50	16	2	32	100	25		20		0.8	5	0.5
cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5		../runs/cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5/dm16_ly2_mtransformer/bs32_ep100/a10.05_imih_nperm20_taumax25	{'model_name': 'dm16', 'd_model': None, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.9783	0.8824	0.9278	0.9892	0.9937	0.0057	0.3362	0.05	.05	400		50	16	2	32	100	25		20		0.8	5	0.5
cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5		../runs/cltts_rho0.5_gamma0.8_namecltts_n400_L50_w5/dm16_ly2_mtransformer/bs32_ep100/a10.1_imih_nperm20_taumax25	{'model_name': 'dm16', 'd_model': None, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.9091	0.9677	0.9375	0.9928	0.9896	0.0216	0.1349	0.1	.1	400		50	16	2	32	100	25		20		0.8	5	0.5
var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8	transformer	../runs/var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8/transformer_dm8_ly2/bs32_ep100	{'model_name': 'var', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.9787	0.9787	0.9787	0.9981	0.9987	0.1184	0.0631	00.75	0.75	400	3	50	8	2	32	100		0					
var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8	transformer	../runs/var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8/transformer_dm8_ly2/bs32_ep100/batch_size16_im[{'name': 'ih', 'params': {'baseline': 'zero'}},{'name': 'sti', 'params': {'baseline': 'zero', 'num_permutations': 20}}]_params.num_permutations20_taumax25	{'model_name': 'transformer', 'd_model': 8, 'hidden': None, 'layers': 2}	"{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': ""im[{'name': 'ih', 'params': {'': 'zero'}},{'name': 'sti', 'params': {'': 'zero', 'num""}"	100	0.9167	1.0	0.9565	0.9943	0.9954	0.1452	0.203	00.75	0.75	400	3	50	8	2	32	100	25	0					
var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8	transformer	../runs/var_nonlocal_a100.75_a90.5_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8/transformer_dm16_ly2/bs32_ep100	{'model_name': 'var', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	100	0.92	1.0	0.9583	0.9942	0.9959	0.0723	0.1992	00.75	0.75	400	3	50	16	2	32	100		0					
cltts_all_times0_autocorr_coeff0.5_cross_coef0.8_label_modelocal_namecltts_noise0.8_n400_L50_w5		../runs/cltts_all_times0_autocorr_coeff0.5_cross_coef0.8_label_modelocal_namecltts_noise0.8_n400_L50_w5/dm16_ly2_mtransformer/bs32_ep100/a10.05_imih_noise0.05_num_permutations20_taumax25	{'model_name': 'dm16', 'd_model': None, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	1.0	0.8378	0.9118	0.9962	0.9957	0.0678	0.2497	0.05	.05	400		50	16	2	32	100	25			0.8		5	
var_tcn		../runs/var_tcn	{'model_name': '..', 'd_model': None, 'hidden': None, 'layers': None}	{'interaction_method': None, 'num_permutations': None, 'tau_max': None, 'baseline': None}	30	1.0	0.956	0.9775	0.9984	0.9982	0.0726	0.0807																
var_nonlocal_a10.8_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8	transformer	../runs/var_nonlocal_a10.8_a100.75_a90.6_edge10[1,2]_edge9[0,1]_n400_d3_L50_split_epoch0.8/transformer_dm16_ly2/bs32_ep100/batch_size16_interaction_method.params.baselinezero_params.num_permutations20_taumax25	{'model_name': 'transformer', 'd_model': 16, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': 'method.params.zero'}	100	0.9744	0.8085	0.8837	0.9845	0.9891	0.145	0.406	0.8	.8	400	3	50	16	2	32	100	25	0					
var_local_a10.2_n400_d3_L50	transformer	../runs/var_local_a10.2_n400_d3_L50/transformer_dm128_ly2/bs32_ep100/imih_nperm20_taumax25	{'model_name': 'transformer', 'd_model': 128, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.6923	0.8182	0.75	0.8636	0.8012	0.0673	1.1575	0.2	.2	400	3	50	128	2	32	100	25		20				
var_local_a10.2_n400_d3_L50	transformer	../runs/var_local_a10.2_n400_d3_L50/transformer_dm64_ly2/bs32_ep100/imih_nperm20_taumax25	{'model_name': 'transformer', 'd_model': 64, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.8723	0.9762	0.9213	0.985	0.9855	0.0694	0.2172	0.2	.2	400	3	50	64	2	32	100	25		20				
var_local_a10.2_n400_d3_L50	transformer	../runs/var_local_a10.2_n400_d3_L50/transformer_dm16_ly2/bs32_ep100/imih_nperm20_taumax25	{'model_name': 'transformer', 'd_model': 16, 'hidden': None, 'layers': 2}	{'interaction_method': None, 'num_permutations': None, 'tau_max': 25, 'baseline': None}	100	0.9583	0.9787	0.9684	0.9936	0.9952	0.1195	0.1234	0.2	.2	400	3	50	16	2	32	100	25		20				
